name,age,lifestyle,zip code,family status,car,sports,earnings,living area,label
KedMRcog,66.0,active,74555.0,single,expensive,athletics,121212.0,urban,response
qszANg6X,48.0,active,94655.0,single,practical,athletics,144562.0,urban,response
SMFFQYUq,66.0,healthy,12590.0,married,practical,athletics,144017.0,urban,no response
qy7zEcMP,42.0,active,28106.0,married,expensive,athletics,114831.0,urban,no response
EKM6DJU4,20.0,healthy,33755.0,single,expensive,athletics,146942.0,urban,response
jyibrEc0,58.0,active,72199.0,single,expensive,badminton,101034.0,rural,no response
uMzqc2qQ,47.0,cozily,35126.0,single,practical,athletics,105094.0,rural,no response
gIiIk3mZ,50.0,cozily,90343.0,single,practical,soccer,65276.0,urban,no response
vTrGQiPn,33.0,cozily,33897.0,single,expensive,athletics,31453.0,urban,no response
VYiG6Z4z,39.0,cozily,45503.0,married,expensive,badminton,139311.0,rural,no response
ElHfje2Y,27.0,healthy,48068.0,married,practical,,110195.0,urban,no response
XoW5CUOt,34.0,cozily,54310.0,married,expensive,soccer,102037.0,rural,no response
vfwapWAo,47.0,cozily,76698.0,single,expensive,athletics,92731.0,rural,no response
v5QEFHCC,30.0,cozily,52670.0,single,practical,badminton,26055.0,rural,no response
NgWmvgUK,51.0,healthy,52720.0,married,practical,badminton,112748.0,urban,no response
CiGVrTpv,34.0,healthy,23840.0,single,practical,soccer,61754.0,rural,no response
oGq9x1yF,20.0,healthy,35711.0,married,expensive,athletics,63071.0,urban,no response
d0IQS941,16.0,active,35220.0,single,expensive,,86221.0,rural,no response
qS9bAiIZ,38.0,active,91817.0,single,expensive,soccer,53002.0,urban,no response
tdyxshlD,21.0,healthy,38302.0,single,expensive,athletics,98234.0,rural,no response
Iyyj9T7F,20.0,active,88123.0,married,practical,athletics,78518.0,urban,no response
K0eqeV9k,55.0,healthy,75140.0,married,expensive,,31116.0,urban,no response
K0HhFcao,46.0,cozily,48982.0,married,practical,athletics,37830.0,urban,no response
ozXnWYGk,25.0,active,18974.0,single,practical,badminton,55243.0,rural,no response
JZdfb3uO,50.0,active,64469.0,single,expensive,athletics,72489.0,urban,no response
OxfY48d4,50.0,cozily,97679.0,single,expensive,badminton,32021.0,urban,no response
jlqfwswz,28.0,cozily,38595.0,single,expensive,soccer,32393.0,urban,no response
Ec9EWejn,47.0,active,11810.0,single,expensive,,118473.0,urban,response
SOK5TL3T,23.0,cozily,90422.0,married,practical,soccer,142959.0,urban,response
otlx9oRn,32.0,active,21043.0,single,practical,soccer,62554.0,urban,no response
1YIodrVD,19.0,active,22401.0,married,expensive,soccer,137365.0,rural,no response
IHiMdWrw,57.0,healthy,23817.0,single,practical,athletics,25570.0,urban,response
c5xohvwS,41.0,active,62786.0,married,expensive,athletics,103475.0,rural,no response
8JrekVdO,39.0,cozily,28146.0,single,practical,,88753.0,urban,response
wdXVfKcz,38.0,cozily,34676.0,married,practical,soccer,131807.0,urban,no response
E9T2Nynk,65.0,cozily,84576.0,single,practical,badminton,22653.0,urban,response
DaVNilFC,52.0,healthy,19613.0,married,expensive,,132686.0,urban,no response
3tA2rix8,26.0,active,54414.0,single,expensive,athletics,22140.0,rural,no response
XJzGsZ2n,48.0,cozily,70012.0,single,expensive,badminton,27401.0,urban,response
TUIx16TL,24.0,healthy,41886.0,married,expensive,soccer,83160.0,urban,no response
esDvDljB,30.0,active,30641.0,married,expensive,soccer,31565.0,rural,no response
GynNQAJh,33.0,healthy,81290.0,married,practical,athletics,116121.0,urban,no response
9VRlM2DU,42.0,active,88346.0,single,expensive,soccer,122143.0,rural,no response
Dls9ffM0,20.0,cozily,91083.0,married,practical,,25968.0,urban,no response
1ufKtMo8,42.0,active,57461.0,single,expensive,athletics,21091.0,urban,no response
1nED3Ozs,43.0,active,16679.0,married,practical,badminton,91013.0,rural,no response
KTYKOHsv,68.0,healthy,29045.0,single,practical,athletics,82488.0,urban,response
RwW8KpcI,55.0,active,76717.0,married,practical,soccer,33198.0,rural,no response
0AgdSgnb,50.0,cozily,52702.0,married,expensive,athletics,41436.0,urban,no response
XM1xHVvB,63.0,healthy,55337.0,married,practical,badminton,60199.0,rural,response
yCbXZkAb,55.0,active,26305.0,single,practical,badminton,65732.0,rural,no response
nxDork08,58.0,cozily,50427.0,married,practical,badminton,57377.0,rural,no response
GuhwZ8Ke,53.0,active,98576.0,married,practical,soccer,88627.0,rural,no response
vh1XzmtS,15.0,cozily,73016.0,single,practical,,60763.0,rural,no response
sks0Eusw,46.0,active,93982.0,single,expensive,soccer,105449.0,urban,no response
1X2vgK50,62.0,healthy,73141.0,single,practical,badminton,76131.0,urban,response
hDOqqABO,61.0,active,71175.0,single,expensive,athletics,44965.0,urban,response
REB30dZh,25.0,active,45089.0,single,practical,soccer,33644.0,rural,no response
VU5QamW7,17.0,active,96379.0,married,expensive,soccer,22019.0,urban,no response
KesMe3KU,37.0,active,50546.0,married,practical,,42942.0,urban,no response
QEjgtZwD,62.0,healthy,82538.0,married,practical,badminton,116435.0,rural,no response
9u1a7xnt,23.0,active,62495.0,single,practical,athletics,69108.0,rural,no response
bDm84Qvn,16.0,active,98718.0,single,expensive,athletics,130176.0,rural,no response
QYpSFOnB,43.0,healthy,12016.0,single,practical,,108709.0,urban,response
E1FNWldp,64.0,active,59508.0,single,practical,soccer,89267.0,rural,no response
gxb2wP79,34.0,cozily,15309.0,single,expensive,athletics,97139.0,rural,no response
yiiuvIiz,63.0,active,19538.0,married,practical,badminton,132415.0,urban,response
LSGXgHXU,63.0,cozily,12117.0,married,practical,athletics,131477.0,urban,response
1UYkvGVV,50.0,healthy,14448.0,single,expensive,soccer,91751.0,rural,response
8b75BFuM,69.0,cozily,45521.0,married,practical,badminton,103567.0,urban,response
xWi3D0Yp,34.0,active,14418.0,single,practical,athletics,130524.0,urban,response
TiDvA10Q,30.0,cozily,35056.0,single,expensive,athletics,87709.0,urban,no response
3upqzSAB,16.0,cozily,27025.0,single,practical,soccer,35604.0,rural,no response
PAo7YEx8,16.0,active,30663.0,married,practical,badminton,62117.0,urban,no response
ouFkw5Nf,28.0,active,79862.0,single,practical,athletics,73794.0,urban,no response
KE6pAoB1,48.0,healthy,80098.0,married,practical,badminton,99324.0,urban,no response
TNNm4KWQ,33.0,cozily,79972.0,married,expensive,badminton,124431.0,urban,no response
v8NddFKF,49.0,healthy,13124.0,married,practical,athletics,139752.0,urban,response
3EuyFp9n,67.0,cozily,47422.0,single,practical,soccer,86742.0,urban,no response
U2ho3a9C,38.0,healthy,79765.0,married,expensive,badminton,70408.0,urban,no response
Ha2vaMxI,29.0,healthy,43721.0,married,expensive,athletics,121570.0,urban,no response
ABRNqT65,49.0,cozily,78101.0,married,practical,soccer,54549.0,urban,no response
QWWuuDep,26.0,cozily,32962.0,single,expensive,athletics,68385.0,urban,no response
x7FbKnTg,55.0,active,95023.0,single,practical,soccer,87478.0,urban,no response
BDJwVtKh,25.0,cozily,69693.0,married,expensive,athletics,89465.0,urban,no response
t3W9FrsL,35.0,active,80008.0,married,practical,athletics,123055.0,rural,no response
yVougwr9,25.0,active,27673.0,married,expensive,athletics,31627.0,urban,no response
vtWeGrEm,61.0,healthy,48890.0,single,expensive,athletics,117253.0,rural,response
vKKCfIMJ,51.0,cozily,62557.0,married,practical,soccer,49115.0,urban,no response
gExkFDCN,45.0,healthy,46094.0,married,expensive,badminton,123095.0,urban,no response
mw2d9ZE2,19.0,cozily,34409.0,single,expensive,badminton,35952.0,urban,no response
PXAXbHnL,28.0,cozily,19144.0,single,practical,soccer,43333.0,urban,no response
KCSRMCNA,55.0,active,64136.0,single,expensive,badminton,36268.0,rural,no response
OTnDtzBz,60.0,cozily,92045.0,single,expensive,soccer,134360.0,rural,response
gwxwvqC7,30.0,cozily,71627.0,married,practical,athletics,66446.0,urban,no response
y3GidTR9,15.0,healthy,90175.0,married,expensive,badminton,36244.0,urban,no response
SN3CANaY,33.0,cozily,17658.0,married,expensive,badminton,28341.0,urban,no response
oAHUIXRh,29.0,healthy,70508.0,married,expensive,soccer,36394.0,urban,response
Aj6QnCv3,16.0,cozily,62518.0,single,expensive,athletics,91745.0,rural,no response
2aUzyU4U,28.0,healthy,27492.0,married,expensive,athletics,84300.0,urban,no response
3dCJz0Uj,69.0,healthy,92867.0,married,practical,badminton,125476.0,rural,response
ntCrJpKI,20.0,active,74022.0,married,expensive,badminton,41680.0,urban,no response
i91JvXxv,54.0,cozily,19294.0,single,expensive,athletics,93330.0,rural,no response
RIWcjXUs,27.0,active,77873.0,married,expensive,,49397.0,urban,no response
xc3lSLP1,16.0,healthy,99753.0,single,practical,soccer,64110.0,urban,no response
WC51TaMa,33.0,cozily,26979.0,single,practical,soccer,44999.0,urban,no response
AOhviS0E,48.0,active,64483.0,married,practical,badminton,95539.0,rural,no response
hCN8nxgA,64.0,active,20257.0,married,practical,,132464.0,urban,response
shQHY23m,28.0,cozily,57613.0,married,practical,soccer,140580.0,urban,response
EncB4oVP,50.0,cozily,38607.0,married,expensive,soccer,34792.0,urban,no response
vfJaSrjH,19.0,cozily,96251.0,married,expensive,badminton,91796.0,rural,no response
YKUbxfqZ,39.0,cozily,53707.0,married,expensive,soccer,126745.0,urban,no response
jehxTZpX,59.0,active,91268.0,single,expensive,badminton,88370.0,urban,no response
xJkQAzvd,24.0,cozily,37877.0,married,expensive,soccer,122797.0,urban,no response
iYcGw6ID,34.0,healthy,50349.0,single,practical,soccer,146182.0,urban,response
GLbQUSEL,54.0,healthy,69570.0,married,practical,soccer,39647.0,urban,no response
ZsQ1Bl3j,24.0,active,48713.0,single,practical,soccer,24385.0,urban,no response
3qB6Muvu,55.0,cozily,99943.0,single,expensive,badminton,104049.0,urban,no response
5DdULGep,63.0,cozily,62378.0,single,practical,soccer,23695.0,urban,response
3qTgGA9i,56.0,healthy,72550.0,single,practical,soccer,34284.0,urban,no response
ARHb397L,65.0,healthy,22135.0,married,practical,soccer,46840.0,urban,response
mctGZilg,43.0,healthy,72238.0,married,expensive,athletics,60582.0,urban,no response
1URZ0GUI,49.0,cozily,77488.0,married,practical,badminton,124059.0,rural,no response
yk2fCCBO,23.0,cozily,47687.0,single,expensive,badminton,27616.0,urban,no response
I36ZbWHx,55.0,active,36639.0,single,expensive,athletics,90050.0,rural,no response
ePyVY5AM,27.0,healthy,63394.0,single,practical,athletics,27348.0,urban,no response
yNAFpHQA,17.0,cozily,52259.0,single,expensive,badminton,38491.0,urban,no response
2HwI1OoE,38.0,cozily,94173.0,single,practical,badminton,35912.0,urban,no response
peaAX3mE,60.0,healthy,86377.0,single,expensive,athletics,135443.0,urban,no response
J0N9H13v,60.0,healthy,28491.0,single,expensive,athletics,113583.0,rural,response
Clt3CZ17,44.0,active,74736.0,single,practical,,36763.0,urban,no response
RFDNgwhu,29.0,active,41101.0,single,practical,soccer,53002.0,rural,no response
YbEgGb5S,47.0,cozily,60551.0,married,expensive,badminton,54556.0,rural,no response
ErLjzqt3,61.0,healthy,90866.0,single,expensive,badminton,53886.0,urban,response
65usIk9s,36.0,healthy,39828.0,married,expensive,athletics,42058.0,urban,no response
MX37HTKE,65.0,active,66669.0,single,practical,badminton,148922.0,urban,no response
IKXWuhVA,60.0,active,10848.0,married,practical,athletics,109753.0,urban,response
oScvFWaU,16.0,healthy,29055.0,single,practical,soccer,115370.0,rural,no response
fOzTCwrS,29.0,cozily,84270.0,single,practical,soccer,58141.0,rural,no response
52rBuUd4,24.0,cozily,19533.0,married,practical,soccer,127842.0,urban,no response
7fo2QE4F,39.0,cozily,91597.0,married,practical,badminton,88566.0,rural,no response
PKfM8yeo,33.0,active,53910.0,single,expensive,soccer,50646.0,urban,no response
oQDo49Sr,21.0,active,63462.0,single,expensive,athletics,114834.0,rural,no response
o3sZrx4A,16.0,active,68917.0,single,expensive,badminton,38743.0,urban,no response
WLrFlSXB,19.0,active,19993.0,married,expensive,,121069.0,rural,no response
mBayIPcI,35.0,healthy,13398.0,single,expensive,soccer,67398.0,urban,response
oQuXvlse,35.0,healthy,34811.0,single,practical,,68000.0,rural,response
qaERDqEM,41.0,cozily,92874.0,married,practical,badminton,25973.0,rural,no response
sQPo08Wk,24.0,active,86156.0,single,practical,badminton,32446.0,urban,response
YTCxb5Os,26.0,healthy,25239.0,married,practical,soccer,29632.0,urban,no response
fLxLuf5h,40.0,cozily,48790.0,married,practical,athletics,118980.0,rural,no response
4pOItxQK,21.0,cozily,44203.0,married,practical,,101249.0,urban,no response
3tF3Xkdu,45.0,active,19994.0,married,expensive,,36935.0,urban,no response
bwpX0Fvg,38.0,cozily,97686.0,married,expensive,badminton,120647.0,rural,no response
zGxMqDgT,57.0,cozily,32282.0,single,expensive,soccer,117055.0,urban,response
xpuKVrrQ,50.0,active,99751.0,single,practical,,20173.0,urban,no response
1uWcNkr9,32.0,healthy,42650.0,married,practical,,92549.0,rural,no response
jFCaRHAG,17.0,active,61191.0,married,practical,soccer,115309.0,rural,no response
vAzca1K3,28.0,healthy,26008.0,single,practical,athletics,66617.0,rural,no response
KE8YDfsZ,67.0,healthy,19608.0,married,practical,soccer,92013.0,urban,response
Pu5Z89Hm,52.0,cozily,96478.0,single,expensive,badminton,29959.0,rural,no response
t7s3DQRt,69.0,healthy,78470.0,married,expensive,soccer,99497.0,urban,response
bXYUZB1E,38.0,healthy,99084.0,single,practical,athletics,64576.0,rural,no response
OLuC13Fh,54.0,active,26874.0,single,practical,soccer,116566.0,urban,no response
dPHWnU28,38.0,healthy,42899.0,married,practical,badminton,108451.0,urban,no response
E6PbH240,61.0,healthy,85869.0,married,expensive,athletics,137116.0,urban,response
SLZ8wNEY,21.0,healthy,11835.0,married,practical,soccer,59059.0,urban,response
KXh2rwb5,45.0,cozily,41869.0,married,expensive,,67299.0,urban,no response
mIDGQEhR,51.0,healthy,73054.0,single,practical,athletics,59340.0,urban,no response
K8ze9mZV,67.0,healthy,22216.0,single,practical,soccer,137152.0,rural,response
kzdamFsk,57.0,active,64799.0,married,practical,badminton,145378.0,urban,response
dNhLfUSP,49.0,active,43857.0,married,expensive,badminton,138402.0,urban,no response
pG4Gu9Fh,45.0,cozily,89970.0,married,expensive,badminton,118954.0,urban,no response
goSnhasS,41.0,cozily,75255.0,single,expensive,badminton,37657.0,urban,no response
qjvCQ7tQ,17.0,cozily,48074.0,single,expensive,,145304.0,urban,response
Va0MdxL6,32.0,healthy,42045.0,married,expensive,,114230.0,urban,no response
D7QACxAs,56.0,healthy,69939.0,married,expensive,badminton,25120.0,rural,response
kC6415B9,69.0,cozily,54912.0,single,practical,athletics,149575.0,urban,response
yDAatsTd,64.0,cozily,33482.0,married,expensive,,96630.0,urban,response
om0AhYnz,50.0,active,15759.0,married,expensive,badminton,108473.0,urban,no response
io6Rpj5J,15.0,cozily,56371.0,married,practical,soccer,105975.0,urban,no response
pNhpEBN2,67.0,active,88313.0,single,expensive,athletics,120762.0,rural,response
pUEa7BBi,59.0,active,86625.0,single,practical,soccer,29383.0,urban,response
NW7jT3Iz,26.0,active,56196.0,married,practical,badminton,91118.0,urban,no response
q349XjwT,19.0,healthy,75307.0,single,expensive,soccer,62525.0,rural,no response
JNGcThXa,25.0,healthy,51569.0,married,expensive,,138830.0,urban,no response
IhjyrGrY,18.0,healthy,27953.0,married,expensive,badminton,114461.0,rural,no response
pBORh7Q6,57.0,cozily,42971.0,married,practical,athletics,135646.0,urban,no response
yEGl9fya,40.0,cozily,78017.0,single,practical,badminton,88740.0,urban,no response
VMZD9vU6,51.0,healthy,97900.0,single,expensive,athletics,120268.0,rural,no response
sqdFRicC,34.0,active,67581.0,single,expensive,athletics,138491.0,urban,no response
lXJWpsM6,18.0,active,16268.0,single,expensive,badminton,79389.0,urban,no response
l5MtizIY,44.0,cozily,25584.0,single,expensive,,75590.0,urban,no response
Uj8IGqW0,27.0,cozily,55549.0,married,practical,badminton,25699.0,urban,no response
T8iH2wSQ,29.0,active,13702.0,married,expensive,soccer,84457.0,rural,response
Nptuj1OH,47.0,cozily,36261.0,single,practical,soccer,53218.0,rural,no response
jlyT3k7U,30.0,cozily,34082.0,single,expensive,athletics,63716.0,rural,no response
4vxPcwyK,41.0,active,69492.0,single,expensive,badminton,80460.0,urban,no response
iXsEhTqI,17.0,cozily,67713.0,married,practical,soccer,56703.0,rural,no response
El75rBWX,17.0,healthy,74102.0,married,practical,,68916.0,urban,no response
z5SxfYo0,16.0,cozily,53182.0,single,expensive,,41147.0,urban,no response
006UdhhH,17.0,active,19708.0,single,practical,soccer,69827.0,rural,no response
U4YdkXME,26.0,cozily,16845.0,single,practical,badminton,59125.0,urban,no response
DD3AT8NK,52.0,cozily,43552.0,married,practical,,108050.0,urban,no response
fp8oQwK0,53.0,cozily,64504.0,married,practical,athletics,127602.0,rural,no response
vql7h3Wh,39.0,active,25016.0,single,expensive,athletics,32286.0,rural,no response
5AkzZfNv,49.0,cozily,97332.0,single,practical,athletics,83382.0,urban,no response
qglYSdIk,16.0,cozily,35382.0,married,expensive,soccer,90934.0,urban,no response
G3yX1qeZ,39.0,healthy,33957.0,single,practical,badminton,56006.0,rural,no response
qr5ChKfT,69.0,cozily,32142.0,married,expensive,badminton,39024.0,urban,no response
QsVNw6kF,65.0,cozily,40569.0,single,expensive,athletics,31994.0,rural,response
dyyp0jHw,66.0,active,92244.0,single,practical,soccer,46264.0,urban,response
xC6PvR5e,52.0,active,65295.0,married,expensive,badminton,55168.0,rural,no response
9GlIvBcl,33.0,active,10009.0,married,practical,soccer,51239.0,urban,response
qXGNzLmi,69.0,healthy,99171.0,single,practical,badminton,29148.0,urban,no response
RXuKs0X0,27.0,active,64165.0,single,expensive,badminton,107158.0,rural,no response
3ygXMNFB,48.0,healthy,47842.0,single,expensive,,82233.0,rural,response
LVFldxlf,37.0,cozily,37554.0,married,practical,badminton,121320.0,rural,no response
ru36VsAJ,37.0,healthy,33373.0,single,practical,athletics,80594.0,rural,no response
